Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
11:55:28,21,336000000,4020.57,527.86,3.61,57732791.45,100%,63,63,63
11:55:33,20,320000000,3826.9,380.85,4.04,64641633.6,100%,64,64,64
11:55:38,19,304000000,4073.32,349.11,3.69,59002804.59,100%,65,65,65
11:55:43,18,288000000,3877.5,504.11,4.09,65439285.64,100%,66,66,66
11:55:48,21,336000000,3975.33,431.48,4.49,71817006.94,100%,67,67,67
11:55:53,24,384000000,3763,404.83,4.2,67177340.47,100%,68,68,68
11:55:58,23,368000000,3853.3,340.61,4.12,65883739.65,100%,69,69,69
11:56:03,15,240000000,4162.53,615.6,3.13,50052548.92,100%,70,70,70
11:56:08,22,352000000,3954.59,453,4.58,73303856.89,100%,71,71,71
11:56:13,24,384000000,4011,388.54,4.43,70919733.13,100%,72,72,72
11:56:18,18,288000000,3850.83,408.5,3.6,57581907.19,100%,73,73,73
11:56:23,19,304000000,3944.42,483,4.13,66058606.14,100%,74,74,74
11:56:28,21,336000000,3984,383.19,4.24,67915554.92,100%,75,75,75
11:56:33,20,320000000,3800.15,385.55,3.99,63884621.15,100%,76,76,76
11:56:38,17,272000000,4436.53,326.12,3.43,54868537.3,100%,77,77,77
11:56:43,23,368000000,3793.87,591.13,5.14,82168072.02,100%,78,78,78
11:56:48,16,256000000,4377.12,474.62,3.3,52770076.15,100%,79,79,79
11:56:53,26,416000000,3688.54,461.35,4.93,78920498.38,100%,80,80,80
11:56:58,17,272000000,4378.24,521.71,3.33,53243546.35,100%,81,81,81
11:57:03,20,320000000,3807.15,456,3.89,62275456.17,100%,82,82,82
11:57:08,21,336000000,3835.1,400.24,4.39,70257159.06,100%,83,83,83
11:57:13,17,272000000,4261.82,751.53,3.44,55108739.94,100%,84,84,84
11:57:18,18,288000000,4004.72,373.33,3.8,60810965.87,100%,85,85,85
11:57:23,25,400000000,4031.92,415.8,5,79991503.52,100%,86,86,86
11:57:28,17,272000000,4171.53,487.29,2.94,47108770.86,100%,87,87,87
11:57:33,19,304000000,3902.47,637.95,3.86,61703758.31,100%,88,88,88
11:57:38,20,320000000,3921.2,557.85,4.6,73534844.73,100%,89,89,89
11:57:43,19,304000000,4194.68,585.11,3.66,58514321.58,100%,90,90,90
11:57:48,25,400000000,3983.36,579.6,4.78,76410942.97,100%,91,91,91
11:57:53,20,320000000,3900.6,588.05,3.91,62572161.58,100%,92,92,92
11:57:58,17,272000000,4239.71,685.12,3.06,48909937.07,100%,93,93,93
11:58:03,18,288000000,5077.28,884.56,3.83,61271965.01,100%,94,94,94
11:58:08,13,208000000,6096.62,1031,2.61,41836930.43,100%,95,95,95
11:58:13,13,208000000,6300.69,1067.54,2.69,43070675.69,100%,96,96,96
11:58:18,8,128000000,5747,959.5,1.91,30577254.43,100%,97,97,97
11:58:23,27,432000000,4209.59,461.19,5.32,85105352.41,100%,98,98,98
11:58:28,14,224000000,5042.5,788.93,2.35,37576101.77,100%,99,99,99
11:58:33,16,256000000,4015.75,578.94,3.12,49910515.4,100%,100,100,100
11:58:38,23,368000000,4403.52,642.26,4.75,75963859.51,100%,101,101,101
11:58:43,19,304000000,3590.58,377.53,3.37,53912791.25,100%,102,102,102
11:58:48,13,208000000,4169.46,570.38,3.11,49804140.03,100%,103,103,103
11:58:53,25,400000000,4027.6,339.16,5.69,91005283.74,100%,104,104,104
11:58:58,22,352000000,4281.5,359.82,3.92,62776448.69,100%,105,105,105
11:59:03,18,288000000,4021.83,480.89,2.78,44553408.51,100%,106,106,106
11:59:08,22,352000000,3736.27,407.09,4.84,77505055.69,100%,107,107,107
11:59:13,17,272000000,4358.53,515.82,3.46,55288611.51,100%,108,108,108
11:59:18,23,368000000,3959.39,502.22,4.48,71753150.27,100%,109,109,109
11:59:23,17,272000000,3807.41,349.53,3.42,54750721.55,100%,110,110,110
11:59:28,24,384000000,4161.67,454.71,4.46,71388110.86,100%,111,111,111
11:59:33,16,256000000,4183.19,488.06,3.11,49740622.37,100%,112,112,112
11:59:38,19,304000000,3878,440.58,4.39,70231281.86,100%,113,113,113
11:59:43,22,352000000,4015.18,511.45,4.45,71170326.81,100%,114,114,114
11:59:48,21,336000000,3983.38,443.57,3.99,63859436.87,100%,115,115,115
11:59:53,17,272000000,3819.88,375,3.38,54054417.27,100%,116,116,116
11:59:58,22,352000000,3894.5,439.55,4.96,79316693.86,100%,117,117,117
12:00:03,22,352000000,3988.68,490.27,4.1,65564704.22,100%,118,118,118
12:00:08,19,304000000,4177.79,468.58,3.55,56826701.24,100%,119,119,119
12:00:13,18,288000000,4176.83,555.89,3.79,60676865.23,100%,120,120,120
12:00:18,25,400000000,3988.04,428.08,4.23,67699019.03,100%,121,121,121
12:00:23,17,272000000,4254.06,376.65,3.25,51989809.72,100%,122,122,122
12:00:28,16,256000000,3955.19,540.44,3.53,56417800.16,100%,123,123,123
12:00:33,21,336000000,4305.14,424.52,4.59,73407316.59,100%,124,124,124
12:00:38,13,208000000,3987.92,702.31,2.77,44314144.5,100%,125,125,125
12:00:43,25,400000000,4069.08,587.64,5.8,92743401.85,100%,126,126,126
12:00:48,23,368000000,3984.91,468.57,3.48,55744395.57,100%,127,127,127
12:00:53,13,208000000,4214.69,843.38,2.63,42037967.82,100%,128,128,128
12:00:58,25,400000000,3857.96,422.8,5.63,90104094.65,100%,129,129,129
12:01:03,17,272000000,4046.18,645,2.96,47397049.97,100%,130,130,130
12:01:08,25,400000000,3942.64,485.6,5.08,81225410.21,100%,131,131,131
12:01:13,18,288000000,4090.89,601.72,3.47,55508626.22,100%,132,132,132
12:01:18,16,256000000,4325.25,392.88,3.02,48248587.97,100%,133,133,133
12:01:23,23,368000000,3918.13,456.52,4.8,76754860.19,100%,134,134,134
12:01:28,19,304000000,4252.53,719.63,3.67,58702534.95,100%,135,135,135
12:01:33,25,400000000,3624.56,407.6,4.36,69768973.55,100%,136,136,136
12:01:38,16,256000000,3823.12,431.31,3.29,52583620.39,100%,137,137,137
12:01:43,24,384000000,4233.12,554.54,5.06,80961376.52,100%,138,138,138
12:01:48,19,304000000,3880.05,445.26,3.6,57536502.44,100%,139,139,139
12:01:53,16,256000000,4259.62,603.81,3.52,56295826.44,100%,140,140,140
12:01:58,21,336000000,3732.14,557.71,4.55,72836629.67,100%,141,141,141
12:02:03,27,432000000,4082.52,532.11,5.1,81547618.63,100%,142,142,142
12:02:08,12,192000000,3622,439.92,1.91,30605566.59,100%,143,143,143
12:02:13,26,416000000,4314.77,597.69,5.88,94078567.85,100%,144,144,144
12:02:18,16,256000000,3865.06,659.19,2.64,42289723.95,100%,145,145,145
12:02:23,25,400000000,3972.44,407.2,5.1,81526916.33,100%,146,146,146
12:02:28,17,272000000,3515.82,555.06,3.33,53215990.76,100%,147,147,147
12:02:33,17,272000000,4318.41,641.76,3.9,62444070.02,100%,148,148,148
12:02:38,22,352000000,4193.45,395.41,4.57,73104684.9,100%,149,149,149
12:02:43,18,288000000,3903.11,544.78,3.38,54009347.26,100%,150,150,150
12:02:48,19,304000000,4357.95,793.74,4,64041030.1,100%,151,151,151
12:02:53,19,304000000,5547.53,1072.21,3.61,57819920.15,100%,152,152,152
12:02:58,6,96000000,5215.5,972,1.13,18037601.46,100%,153,153,153
12:03:03,27,432000000,4156.59,488.44,6.17,98722071.02,100%,154,154,154
12:03:08,22,352000000,3898.36,575.05,3.6,57663361.46,100%,155,155,155
12:03:13,20,320000000,4180.2,728.85,3.79,60691778.78,100%,156,156,156
12:03:18,15,240000000,3803,493.2,3.4,54358169.84,100%,157,157,157
12:03:23,23,368000000,4111.78,615,4.89,78189267.22,100%,158,158,158
12:03:28,23,368000000,3688.13,483.74,4.19,67051504.31,100%,159,159,159
12:03:33,13,208000000,4489.77,713.15,2.74,43852836.3,100%,160,160,160
12:03:38,24,384000000,3950.79,557.67,5.36,85817301.87,100%,161,161,161
12:03:43,18,288000000,3986.61,498.06,3.61,57691884.52,100%,162,162,162
12:03:48,17,272000000,4175.24,480.41,3.64,58261014.51,100%,163,163,163
12:03:53,18,288000000,4067.72,563.78,3.91,62506849.3,100%,164,164,164
12:03:58,24,384000000,4136.25,545.88,4.58,73267347.1,100%,165,165,165
12:04:03,23,368000000,4269.48,672.91,3.68,58955643.96,100%,166,166,166
12:04:08,16,256000000,4325.81,519.56,2.94,46990477.1,100%,167,167,167
12:04:13,19,304000000,4384.79,603.95,3.7,59261755.6,100%,168,168,168
12:04:18,19,304000000,4223.84,543.47,3.96,63292640.83,100%,169,169,169
12:04:23,14,224000000,4298.57,614.5,3.43,54815486.9,100%,170,170,170
12:04:28,22,352000000,4189.14,632.45,4.6,73651797.16,100%,171,171,171
12:04:33,19,304000000,4167.32,728.53,3.6,57599319.86,100%,172,172,172
12:04:38,18,288000000,3866.5,555.72,3.55,56832718.68,100%,173,173,173
12:04:43,22,352000000,4627.32,744.64,4.09,65405503.6,100%,174,174,174
12:04:48,17,272000000,5348.65,1027.94,3.27,52327344.03,100%,175,175,175
12:04:53,10,160000000,6039.2,1146.4,2.15,34444935.94,100%,176,176,176
12:04:58,10,160000000,5728.2,973.6,2.76,44167594.25,100%,177,177,177
12:05:03,28,448000000,3951.39,478,5.13,82156082.89,100%,178,178,178
12:05:08,16,256000000,4128.5,450.88,2.45,39228790.4,100%,179,179,179
12:05:13,18,288000000,4310.44,565,4.06,64972758.46,100%,180,180,180
12:05:18,21,336000000,4024.19,513.67,4,63949105.69,100%,181,181,181
12:05:23,18,288000000,4055.56,605.89,3.92,62732779.24,100%,182,182,182
12:05:28,18,288000000,4838.72,1010,3.7,59183543.29,100%,183,183,183
12:05:33,16,256000000,5624.81,1161.31,3.26,52101883.23,100%,184,184,184
12:05:38,14,224000000,6001.86,1251.43,2.83,45276777.2,100%,185,185,185
12:05:43,13,208000000,6093.15,1285.08,2.46,39359049.6,100%,186,186,186
12:05:48,12,192000000,6177.83,1098.25,2.43,38862810.06,100%,187,187,187
12:05:53,15,240000000,6014.2,1213.93,3.16,50612287.68,100%,188,188,188
12:05:58,13,208000000,6059.38,1246.85,2.31,36897832.58,100%,189,189,189
12:06:03,13,208000000,6004.46,1191.62,2.66,42537281.83,100%,190,190,190
12:06:08,12,192000000,6339.75,1411.67,2.37,37986302.65,100%,191,191,191
12:06:13,13,208000000,6380.38,1173.77,2.64,42317035.71,100%,192,192,192
12:06:18,8,128000000,5265.5,900.12,1.81,28938321.41,100%,193,193,193
12:06:23,29,464000000,4121.76,452.52,5.79,92718117.94,100%,194,194,194
12:06:28,17,272000000,4258,583.12,2.79,44618570.67,100%,195,195,195
12:06:33,18,288000000,4228.17,497.06,3.95,63176770.43,100%,196,196,196
12:06:38,20,320000000,3892.95,573.8,3.83,61229849.8,100%,197,197,197
12:06:43,15,240000000,3832.4,605.2,3.62,57958992.95,100%,198,198,198
12:06:48,29,464000000,3902.93,454.62,5.97,95486579.8,100%,199,199,199
12:06:53,17,272000000,3838.76,496.18,2.84,45498675.22,100%,200,200,200
12:06:58,21,336000000,4166.86,723.67,4.06,65005661.85,100%,201,201,201
12:07:03,25,400000000,3843.32,415.84,4.91,78546882.15,100%,202,202,202
12:07:08,12,192000000,4008.75,538,1.99,31877084.72,100%,203,203,203
12:07:13,27,432000000,4071.44,686.93,5.91,94596124.36,100%,204,204,204
12:07:18,15,240000000,4154.8,603.73,2.41,38616860.33,100%,205,205,205
12:07:23,24,384000000,3885.17,466.21,5.32,85151138.67,100%,206,206,206
12:07:28,13,208000000,4229.46,541.54,2.35,37578286.67,100%,207,207,207
12:07:33,20,320000000,3903.6,612.3,4.6,73627291.91,100%,208,208,208
12:07:38,24,384000000,4194.25,786.75,4.82,77057878.18,100%,209,209,209
12:07:43,23,368000000,3740.91,608.48,3.76,60095687.25,100%,210,210,210
12:07:48,19,304000000,3782.89,474.79,3.97,63524371.78,100%,211,211,211
12:07:53,19,304000000,3714.79,694.05,3.71,59334541.37,100%,212,212,212
12:07:58,19,304000000,4547.89,568.26,3.98,63666100.09,100%,213,213,213
12:08:03,15,240000000,3955.47,605.93,3.32,53081654.31,100%,214,214,214
12:08:08,25,400000000,3975.04,444.76,5.3,84875096.29,100%,215,215,215
12:08:13,17,272000000,3883.88,690.12,3.33,53347288.63,100%,216,216,216
12:08:18,23,368000000,4182,643.83,4.28,68463046.98,100%,217,217,217
12:08:23,14,224000000,4420.5,782.29,3.04,48614665.22,100%,218,218,218
12:08:28,21,336000000,5371.95,1170.24,3.96,63281129.51,100%,219,219,219
12:08:33,13,208000000,5620.92,909.77,2.48,39732895.44,100%,220,220,220
12:08:38,17,272000000,4032.12,429,3.41,54556689.89,100%,221,221,221
12:08:43,21,336000000,4307.81,683.81,4.03,64496570.07,100%,222,222,222
12:08:48,17,272000000,4129.29,594.53,3.11,49752774.8,100%,223,223,223
12:08:53,22,352000000,3863.64,689.59,4.56,73003452.49,100%,224,224,224
12:08:58,21,336000000,4159.76,612,3.95,63197565.42,100%,225,225,225
12:09:03,18,288000000,3647.56,589,3.86,61720230.33,100%,226,226,226
12:09:08,19,304000000,4490.58,876.95,4.02,64298521.87,100%,227,227,227
12:09:13,16,256000000,4836.06,949.44,2.92,46780389.11,100%,228,228,228
12:09:18,13,208000000,5037.46,815.15,2.96,47365009.01,100%,229,229,229
12:09:23,28,448000000,4089.14,675,5.56,88993924.71,100%,230,230,230
12:09:28,14,224000000,3741.57,821.36,2.16,34521946.58,100%,231,231,231
12:09:33,20,320000000,4205.7,654.8,4.48,71725919.78,100%,232,232,232
12:09:38,24,384000000,4048.5,747.79,4.47,71534200.97,100%,233,233,233
12:09:43,17,272000000,3699.65,508.53,3.29,52681320.13,100%,234,234,234
12:09:48,21,336000000,3952.29,735.38,4.48,71755131.11,100%,235,235,235
12:09:53,18,288000000,4005.94,598.44,3.75,59963313.7,100%,236,236,236
12:09:58,22,352000000,4070.91,583.95,4.12,65967259.09,100%,237,237,237
12:10:03,16,256000000,4524.88,876.62,3.6,57541469.09,100%,238,238,238
12:10:08,19,304000000,5835,1221.32,3.62,57946628.23,100%,239,239,239
12:10:13,8,128000000,5303,1034.62,1.3,20805992.01,100%,240,240,240
12:10:18,19,304000000,4636.79,702.21,4.33,69204009.22,100%,241,241,241
12:10:23,24,384000000,3925.12,545.12,4.54,72647810.86,100%,242,242,242
12:10:28,18,288000000,3979.39,540.22,3.26,52109430.73,100%,243,243,243
12:10:33,20,320000000,4074.8,660.55,4.14,66225155.86,100%,244,244,244
12:10:38,23,368000000,3883.48,572.7,4.27,68339223.05,100%,245,245,245
12:10:43,18,288000000,3903.17,456.56,3.29,52661533.5,100%,246,246,246
12:10:48,14,224000000,4282.57,732.43,3.01,48176552.39,100%,247,247,247
12:10:53,18,288000000,4805.44,977.78,3.9,62415133.88,100%,248,248,248
12:10:58,19,304000000,5658.26,1265.89,3.75,59983877.67,100%,249,249,249
12:11:03,12,192000000,6094.92,1325.67,2.31,36962999.06,100%,250,250,250
12:11:08,13,208000000,6312.08,1397.85,2.71,43397230.6,100%,251,251,251
12:11:13,12,192000000,6250.33,1291.17,2.39,38162430.7,100%,252,252,252
12:11:18,12,192000000,5338.83,1011.08,2.71,43436912.13,100%,253,253,253
12:11:23,26,416000000,4130.04,650.04,4.54,72578227.11,100%,254,254,254
12:11:28,16,256000000,4114.56,587.88,2.62,41928405.72,100%,255,255,255
12:11:33,19,304000000,4046.68,562.74,4.09,65364949.34,100%,256,256,256
12:11:38,23,368000000,3989.26,786.78,5.21,83409474.14,100%,257,257,257
12:11:43,16,256000000,3612.94,440.06,2.8,44797288.72,100%,258,258,258
12:11:48,22,352000000,3428.41,474.55,4.52,72342155.72,100%,259,259,259
12:11:53,21,336000000,2819.76,400.1,3.47,55530948.92,100%,260,260,260
12:11:58,13,208000000,3160.54,669.15,2.84,45490398.06,100%,261,261,261
12:12:03,12,192000000,2686.08,543.83,3.03,48469090.58,100%,262,262,262
12:12:08,21,336000000,2240.76,310.05,4.91,78609021.68,100%,263,263,263
12:12:13,23,368000000,1629.26,224.74,4.51,72137788.51,100%,264,264,264
12:12:18,15,240000000,920.93,143.2,5.79,92591730.68,100%,265,265,265
