Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,87,348000,788.05,788.05,0.73,2905.98,100%
read,read,189,756000,273.81,272.43,1.59,6349.42,100%
write,write,85,340000,791.81,791.81,0.71,2855.56,100%
read,read,179,716000,273.28,272.3,1.5,5987.27,100%
write,write,79,316000,894.43,894.43,0.66,2642.43,100%
read,read,224,896000,286.73,285.83,1.87,7496.47,100%
write,write,74,296000,747.19,747.19,0.62,2476.51,100%
read,read,201,804000,281.31,280.36,1.68,6724.04,100%
write,write,85,340000,741.39,741.39,0.71,2843.5,100%
read,read,200,800000,283.07,282.06,1.68,6712.25,100%
write,write,78,312000,802.01,802.01,0.65,2617.78,100%
read,read,175,700000,310.23,309.24,1.47,5888.44,100%
write,write,86,344000,750.87,750.87,0.72,2893.75,100%
read,read,196,784000,286.57,285.77,1.64,6571.28,100%
write,write,77,308000,819.95,819.95,0.65,2581.58,100%
read,read,183,732000,293.31,292.43,1.53,6128.45,100%
write,write,83,332000,792.35,792.35,0.69,2779.57,100%
read,read,191,764000,299.96,298.8,1.61,6431.25,100%
write,write,73,292000,842.36,842.36,0.61,2458.02,100%
read,read,186,744000,299.46,298.53,1.56,6236.17,100%
write,write,81,324000,785.1,785.1,0.68,2715.75,100%
read,read,156,624000,306.69,305.74,1.31,5225.78,100%
write,write,89,356000,804,804,0.75,2981.37,100%
read,read,193,772000,310.64,309.53,1.61,6443.86,100%
write,write,73,292000,819.75,819.75,0.61,2437.31,100%
read,read,202,808000,267.4,266.53,1.69,6744.12,100%
write,write,83,332000,792.57,792.57,0.69,2771.1,100%
read,read,190,760000,305.87,304.92,1.59,6340.57,100%
write,write,84,336000,735.01,735.01,0.7,2803.2,100%
read,read,175,700000,279.9,278.74,1.46,5847.76,100%
write,write,80,320000,883.9,883.9,0.67,2673.26,100%
read,read,205,820000,280.63,279.78,1.71,6859.69,100%
write,write,77,308000,805.17,805.16,0.64,2576.56,100%
read,read,178,712000,301.58,300.83,1.49,5972.8,100%
write,write,76,304000,861.97,861.97,0.64,2550.19,100%
read,read,235,940000,277.49,276.61,1.97,7865.19,100%
write,write,80,320000,678.72,678.72,0.67,2677.51,100%
read,read,204,816000,279.21,278.33,1.71,6822.51,100%
write,write,75,300000,835.17,835.17,0.63,2508.28,100%
read,read,176,704000,295.27,294.11,1.49,5945.24,100%
write,write,77,308000,862.84,862.84,0.65,2601.04,100%
read,read,186,744000,301.43,300.48,1.56,6228.81,100%
write,write,83,332000,763.48,763.48,0.69,2779.52,100%
read,read,174,696000,285.37,284.44,1.46,5820.91,100%
write,write,86,344000,812.79,812.79,0.72,2877,100%
read,read,184,736000,274.04,273.04,1.54,6154.57,100%
write,write,80,320000,864.41,864.41,0.67,2675.9,100%
read,read,179,716000,315.28,314.31,1.5,6001.78,100%
write,write,82,328000,766.51,766.51,0.69,2749.42,100%
read,read,192,768000,285.04,283.92,1.61,6425.11,100%
write,write,81,324000,799.94,799.94,0.68,2710.59,100%
read,read,197,788000,286.27,285.22,1.66,6621.85,100%
write,write,81,324000,772.79,772.79,0.68,2722.69,100%
read,read,189,756000,270,268.9,1.6,6385.08,100%
write,write,87,348000,774.13,774.13,0.73,2939.16,100%
read,read,211,844000,286.02,285.24,1.76,7056.27,100%
write,write,79,316000,750,750,0.66,2641.92,100%
read,read,174,696000,289.03,287.99,1.45,5814.92,100%
write,write,84,336000,826.04,826.04,0.7,2807.21,100%
read,read,222,888000,270.21,269.39,1.86,7444.92,100%
write,write,82,328000,722.89,722.89,0.69,2749.92,100%
read,read,214,856000,263.14,262.02,1.79,7172.72,100%
write,write,86,344000,732.77,732.77,0.72,2882.5,100%
read,read,179,716000,316.39,315.4,1.51,6057.58,100%
write,write,84,336000,732.86,732.86,0.71,2842.66,100%
read,read,178,712000,302.6,301.54,1.5,6007.73,100%
write,write,92,368000,702.65,702.65,0.78,3105.12,100%
read,read,186,744000,258.88,257.74,1.56,6250.26,100%
write,write,88,352000,805.4,805.4,0.74,2957.11,100%
read,read,190,760000,277.46,276.32,1.59,6365.43,100%
write,write,77,308000,865.82,865.82,0.64,2579.67,100%
read,read,192,768000,283.29,282.37,1.6,6410.9,100%
write,write,78,312000,838.45,838.45,0.65,2604.43,100%
read,read,185,740000,281.53,280.52,1.56,6234.1,100%
write,write,82,328000,812.26,812.26,0.69,2763.22,100%
read,read,242,968000,256.47,255.59,2.02,8098.66,100%
write,write,82,328000,700.61,700.6,0.69,2744.17,100%
read,read,170,680000,284.01,283.02,1.42,5686.95,100%
write,write,90,360000,792.01,792.01,0.75,3010.74,100%
read,read,214,856000,263.07,262.16,1.8,7197.63,100%
write,write,76,304000,823.97,823.97,0.64,2556.17,100%
read,read,181,724000,279.04,278.25,1.52,6096.84,100%
write,write,87,348000,784.36,784.36,0.73,2930.53,100%
read,read,212,848000,286.7,285.71,1.78,7116.36,100%
write,write,76,304000,768.08,768.07,0.64,2551.15,100%
read,read,186,744000,249.85,248.74,1.56,6247.01,100%
write,write,83,332000,874.92,874.92,0.7,2787.64,100%
read,read,183,732000,278.45,277.66,1.53,6102.03,100%
write,write,91,364000,758.2,758.2,0.76,3034.34,100%
read,read,210,840000,288.78,287.84,1.75,7013.85,100%
write,write,75,300000,788.19,788.19,0.63,2504.95,100%
read,read,178,712000,300.48,299.53,1.49,5946.17,100%
write,write,91,364000,727.96,727.96,0.76,3039.89,100%
read,read,203,812000,300.85,299.71,1.7,6782.95,100%
write,write,76,304000,771.43,771.43,0.63,2539.43,100%
read,read,178,712000,297.25,296.26,1.48,5937.54,100%
write,write,82,328000,817.02,817.02,0.68,2735.27,100%
read,read,202,808000,267.65,266.52,1.69,6749.02,100%
write,write,86,344000,763.34,763.34,0.72,2873.35,100%
read,read,224,896000,286.69,285.81,1.87,7483.07,100%
write,write,74,296000,750.12,750.12,0.62,2472.08,100%
read,read,183,732000,274.44,273.57,1.53,6121.42,100%
write,write,92,368000,753.72,753.72,0.77,3077.44,100%
read,read,194,776000,306.2,305.2,1.63,6521.23,100%
write,write,77,308000,773.82,773.82,0.65,2588.32,100%
read,read,216,864000,279.3,278.04,1.81,7248.08,100%
write,write,84,336000,700.83,700.83,0.7,2818.7,100%
read,read,177,708000,293.56,292.69,1.48,5934.57,100%
write,write,79,316000,852.33,852.33,0.66,2648.76,100%
read,read,149,596000,306.45,305.6,1.25,5002.35,100%
write,write,82,328000,896,896,0.69,2752.97,100%
read,read,182,728000,321.31,320.4,1.53,6117.9,100%
write,write,71,284000,852.27,852.27,0.6,2386.65,100%
