Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,50,6400000,484.94,479.5,0.84,107695.16,100%
read,read,139,17792000,249.21,240.03,2.32,296934.19,100%
write,write,59,7552000,428.2,423.17,0.98,126036.82,100%
read,read,134,17152000,267.04,257.8,2.24,286186.24,100%
write,write,51,6528000,473.27,468.73,0.85,108921.63,100%
read,read,122,15616000,277.31,267.43,2.04,260779.53,100%
write,write,48,6144000,542.62,537.23,0.8,102601.78,100%
read,read,112,14336000,308.49,300.96,1.87,239296.27,100%
write,write,49,6272000,517.39,503.2,0.82,104692.12,100%
read,read,125,16000000,290.27,280.58,2.11,269596.28,100%
write,write,45,5760000,512.4,507.09,0.76,97054.66,100%
read,read,144,18432000,254.69,246.25,2.41,308062.58,100%
write,write,53,6784000,436.79,423.08,0.89,113384.14,100%
read,read,140,17920000,267.72,259.16,2.36,302202.44,100%
write,write,55,7040000,396.64,382.58,0.93,118722.39,100%
read,read,138,17664000,243.05,232.8,2.32,297579.14,100%
write,write,61,7808000,423.1,418.25,1.03,131538.6,100%
read,read,148,18944000,252.14,244.42,2.47,316799.89,100%
write,write,50,6400000,449.56,444.04,0.84,107026.99,100%
read,read,143,18304000,254.01,245.56,2.39,305316.01,100%
write,write,42,5376000,562.45,557.14,0.7,89673.23,100%
read,read,125,16000000,250.58,237.18,2.13,272949.04,100%
write,write,58,7424000,470.5,465.59,0.99,126648.36,100%
read,read,154,19712000,249.37,240.56,2.57,329048.84,100%
write,write,55,7040000,390.87,386.09,0.92,117517.44,100%
read,read,125,16000000,266.46,258.09,2.11,270635.99,100%
write,write,58,7424000,444.93,440.1,0.98,125575.1,100%
read,read,146,18688000,255.25,246.84,2.43,311487.43,100%
write,write,55,7040000,413.11,407.98,0.92,117341.16,100%
read,read,112,14336000,268.94,259.51,1.88,240585.35,100%
write,write,58,7424000,507.88,502.45,0.97,124588.84,100%
read,read,106,13568000,298.26,290.08,1.78,228029.78,100%
write,write,52,6656000,536.23,531.23,0.87,111863.67,100%
read,read,130,16640000,270.93,261.23,2.19,280886.55,100%
write,write,43,5504000,558.58,553.67,0.73,92908.63,100%
read,read,129,16512000,283.02,273,2.16,275866.68,100%
write,write,54,6912000,432.07,427.46,0.9,115479.07,100%
read,read,124,15872000,289.11,281.09,2.08,266639.79,100%
write,write,64,8192000,369.8,365.05,1.08,137620.54,100%
read,read,133,17024000,276.02,268.67,2.23,285393.37,100%
write,write,50,6400000,458.7,453.3,0.84,107290.74,100%
read,read,127,16256000,262.98,254.8,2.16,276608.42,100%
write,write,56,7168000,452.95,440.12,0.95,121969.07,100%
read,read,110,14080000,237.7,230.28,1.86,237709.35,100%
write,write,57,7296000,580.26,574.96,0.96,123176.66,100%
read,read,149,19072000,249.2,240.66,2.49,318599.45,100%
write,write,54,6912000,420.76,415.43,0.9,115465.57,100%
read,read,123,15744000,280.55,272.04,2.05,262509.38,100%
write,write,55,7040000,462.95,458,0.92,117382.24,100%
read,read,120,15360000,288.46,279.42,2.01,256946.42,100%
write,write,47,6016000,535.34,530.43,0.79,100637.35,100%
read,read,119,15232000,302.99,294.61,2,255497.59,100%
write,write,50,6400000,471.18,466.54,0.84,107351.93,100%
read,read,135,17280000,251.03,240.84,2.25,288317.15,100%
write,write,57,7296000,456.86,451.89,0.95,121733.91,100%
read,read,126,16128000,275.82,265.61,2.1,268947.92,100%
write,write,65,8320000,387.86,382.69,1.08,138742.98,100%
read,read,120,15360000,281.17,273.4,2,256346.07,100%
write,write,55,7040000,475.87,470.45,0.92,117491.95,100%
read,read,139,17792000,269.02,259.6,2.32,296929.24,100%
write,write,52,6656000,433.12,428.17,0.87,111081.44,100%
read,read,115,14720000,324.35,316.63,1.92,245341.51,100%
write,write,54,6912000,420.17,415.48,0.9,115203.84,100%
read,read,132,16896000,300.64,292.3,2.2,281707.99,100%
write,write,45,5760000,450.89,446.4,0.75,96036.81,100%
read,read,133,17024000,285.71,276.38,2.23,284825.16,100%
write,write,61,7808000,356.67,351.72,1.02,130634.1,100%
read,read,120,15360000,266.15,259.06,2,256457.35,100%
write,write,56,7168000,499,494.52,0.94,119680.1,100%
read,read,119,15232000,305.85,294.6,1.99,254673.13,100%
write,write,43,5504000,544.35,539.58,0.72,92024.75,100%
read,read,127,16256000,270.12,259.91,2.12,271698.62,100%
write,write,49,6272000,520.88,506.45,0.82,104828.6,100%
read,read,125,16000000,265.51,256.29,2.1,268456.38,100%
write,write,56,7168000,471.48,466.21,0.94,120268.46,100%
read,read,113,14464000,323.5,314.94,1.89,242079.37,100%
write,write,43,5504000,539.21,532.33,0.72,92118.7,100%
read,read,115,14720000,273.12,263.25,1.92,245669.08,100%
write,write,53,6784000,537.83,533.08,0.88,113221.4,100%
read,read,129,16512000,278.73,270.79,2.16,276134.25,100%
write,write,54,6912000,441.41,435.8,0.9,115591.08,100%
read,read,166,21248000,255.62,247.54,2.78,355823.49,100%
write,write,53,6784000,325.98,320.02,0.89,113606.3,100%
read,read,142,18176000,243.27,234.29,2.37,302968.68,100%
write,write,52,6656000,489.29,484,0.87,110946.28,100%
read,read,110,14080000,294.99,285.32,1.83,234878.06,100%
write,write,48,6144000,572.67,568,0.8,102492.24,100%
read,read,146,18688000,275.94,266.62,2.44,311768.04,100%
write,write,40,5120000,491.18,486.5,0.67,85415.9,100%
